ROUTE_ID,STOP_ID,ROUTE_NAME,STOP_NAME,OBJECTID,x,y
12858,14002989,Comet,"58 Splitt Ave, Hamilton",587,1802134.3227,5811609.0043
15643,14002992,Bremworth / Templeview,"5 Lethborg St, Hamilton",588,1798244.3065,5813917.3394
3771,14002994,Orbiter,"Opp 1122 River Rd, Hamilton",589,1798672.5287,5820635.9771
9022,14002994,Flagstaff,"Opp 1122 River Rd, Hamilton",590,1798672.5287,5820635.9771
9032,14002994,Rototuna Circular,"Opp 1122 River Rd, Hamilton",591,1798672.5287,5820635.9771
15643,14002995,Bremworth / Templeview,"Norton Rd, Hamilton (Seddon Park)",592,1800281.3011,5815518.8763
19537,14002995,Meteor,"Norton Rd, Hamilton (Seddon Park)",593,1800281.3011,5815518.8763
4620,14002995,Te Rapa,"Norton Rd, Hamilton (Seddon Park)",594,1800281.3011,5815518.8763
4656,14003054,Nawton,"25 Waimarie St, Hamilton",595,1797603.3761,5815969.0048
4604,14003061,Hillcrest,"43 Cambridge Rd, Hamilton",596,1803510.5504,5814152.4593
4618,14003061,Hamilton Gardens Uni,"43 Cambridge Rd, Hamilton",597,1803510.5504,5814152.4593
4606,14003062,Fairfield,"2 Snell Dr, Hamilton",598,1802196.2344,5818599.7466
3771,14003063,Orbiter,"87 Discovery Dr, Hamilton",599,1798445.919,5821861.1576
9022,14003063,Flagstaff,"87 Discovery Dr, Hamilton",600,1798445.919,5821861.1576
9032,14003067,Rototuna Circular,"27 Thomas Rd, Hamilton",601,1801309.5003,5821474.415
4616,14003069,Rototuna,"39 Kimbrae Dr, Hamilton",602,1799821.7473,5823114.0334
9022,14003069,Flagstaff,"39 Kimbrae Dr, Hamilton",603,1799821.7473,5823114.0334
9032,14003069,Rototuna Circular,"39 Kimbrae Dr, Hamilton",604,1799821.7473,5823114.0334
4656,14003074,Nawton,"115 Rimu St, Hamilton",605,1798656.8479,5816167.8619
4620,14003080,Te Rapa,"37 Forest Lake Rd, Hamilton",606,1799001.4655,5817091.6353
4656,14003095,Nawton,"6 Holmes St, Hamilton",607,1797278.2552,5816195.6495
19537,14003098,Meteor,"3 Norton Rd, Hamilton",608,1799937.4304,5815594.9444
4620,14003098,Te Rapa,"3 Norton Rd, Hamilton",609,1799937.4304,5815594.9444
4606,14003151,Fairfield,"229 Clarkin Rd, Hamilton",610,1801036.2003,5817899.4074
3771,14003161,Orbiter,"343 Hukanui Rd, Hamilton",611,1800361.6865,5820347.7342
4616,14003161,Rototuna,"343 Hukanui Rd, Hamilton",612,1800361.6865,5820347.7342
4641,14003161,Flagstaff North,"343 Hukanui Rd, Hamilton",613,1800361.6865,5820347.7342
9032,14003161,Rototuna Circular,"343 Hukanui Rd, Hamilton",614,1800361.6865,5820347.7342
4604,14003174,Hillcrest,"79 Naylor St, Hamilton",615,1802875.8364,5814136.5284
19537,14003177,Meteor,"43 Morris Rd, Hamilton",616,1804706.3874,5814315.9255
4604,14003181,Hillcrest,"Opp 315 Grey St, Hamilton (Steele Park)",617,1801963.8319,5814531.8326
4618,14003181,Hamilton Gardens Uni,"Opp 315 Grey St, Hamilton (Steele Park)",618,1801963.8319,5814531.8326
4606,14003182,Fairfield,"169 Bankwood Rd, Hamilton",619,1800456.9887,5819029.9601
4616,14003182,Rototuna,"169 Bankwood Rd, Hamilton",620,1800456.9887,5819029.9601
9022,14003182,Flagstaff,"169 Bankwood Rd, Hamilton",621,1800456.9887,5819029.9601
9032,14003182,Rototuna Circular,"169 Bankwood Rd, Hamilton",622,1800456.9887,5819029.9601
19537,14003185,Meteor,"131 Anglesea St, Hamilton",623,1801131.7984,5814760.4884
4604,14003185,Hillcrest,"131 Anglesea St, Hamilton",624,1801131.7984,5814760.4884
4608,14003185,Fitzroy,"131 Anglesea St, Hamilton",625,1801131.7984,5814760.4884
4610,14003185,University,"131 Anglesea St, Hamilton",626,1801131.7984,5814760.4884
4618,14003185,Hamilton Gardens Uni,"131 Anglesea St, Hamilton",627,1801131.7984,5814760.4884
4606,14003256,Fairfield,"12 Bankwood Rd, Hamilton",628,1800640.6116,5817968.9016
4616,14003256,Rototuna,"12 Bankwood Rd, Hamilton",629,1800640.6116,5817968.9016
9022,14003256,Flagstaff,"12 Bankwood Rd, Hamilton",630,1800640.6116,5817968.9016
9032,14003256,Rototuna Circular,"12 Bankwood Rd, Hamilton",631,1800640.6116,5817968.9016
15643,14003270,Bremworth / Templeview,"103 Poaka Ave, Hamilton",632,1797551.156,5813794.6059
4612,14003271,Claudelands,"23 Raymond St, Hamilton",633,1803112.9882,5818033.1231
4620,14003286,Te Rapa,"Garnett Ave, Hamilton (Te Rapa Shops)",634,1798433.5475,5817850.3773
4618,14003288,Hamilton Gardens Uni,"40 Jellicoe Dr, Hamilton",635,1801476.1031,5813764.506
4616,14003290,Rototuna,"Opp 956 Heaphy Tce, Hamilton",636,1801131.112,5816913.1992
9022,14003290,Flagstaff,"Opp 956 Heaphy Tce, Hamilton",637,1801131.112,5816913.1992
4620,14003327,Te Rapa,"56 Norton Rd, Hamilton",638,1799499.8996,5815703.0748
15643,14003351,Bremworth / Templeview,"18 McKay Dr, Hamilton",639,1795590.9607,5811880.6838
4616,14003354,Rototuna,"Opp 267 Borman Rd, Hamilton",640,1799195.0867,5822537.1548
9022,14003354,Flagstaff,"Opp 267 Borman Rd, Hamilton",641,1799195.0867,5822537.1548
12858,14003366,Comet,"397A Ulster St, Hamilton",642,1799384.2674,5816951.2675
12858,14003370,Comet,"218B Anglesea St, Hamilton",643,1800943.4065,5815040.7149
19537,14003370,Meteor,"218B Anglesea St, Hamilton",644,1800943.4065,5815040.7149
4604,14003370,Hillcrest,"218B Anglesea St, Hamilton",645,1800943.4065,5815040.7149
4608,14003370,Fitzroy,"218B Anglesea St, Hamilton",646,1800943.4065,5815040.7149
4610,14003370,University,"218B Anglesea St, Hamilton",647,1800943.4065,5815040.7149
4618,14003370,Hamilton Gardens Uni,"218B Anglesea St, Hamilton",648,1800943.4065,5815040.7149
4638,14003373,Dinsdale,"28 Mārama St, Hamilton",649,1800063.6882,5815071.3659
4608,14003376,Fitzroy,"3 Urlich Ave, Hamilton",650,1800936.1352,5812024.7763
4612,14003381,Claudelands,"18 Powells Rd, Hamilton",651,1802765.899,5817664.9122
3720,14003384,Tamahere/Matangi,"38 Knighton Rd, Hamilton",652,1803475.1599,5814532.0147
4618,14003384,Hamilton Gardens Uni,"38 Knighton Rd, Hamilton",653,1803475.1599,5814532.0147
12858,14003393,Comet,"671 Te Rapa Rd, Hamilton",654,1797635.8953,5818957.1599
9032,14003464,Rototuna Circular,"88 Clarkin Rd, Hamilton",655,1800270.8034,5817687.5687
4606,14003475,Fairfield,"12 Oakley Ave, Hamilton",656,1800931.1736,5816517.7957
3771,14003486,Orbiter,"28 Moreland Ave, Hamilton",657,1797132.7839,5820919.3451
4622,14003486,Pukete,"28 Moreland Ave, Hamilton",658,1797132.7839,5820919.3451
19537,14003493,Meteor,"Opp 187 Knighton Rd, Hamilton",659,1803883.6879,5815785.1916
3718,14003493,Tauwhare Pa,"Opp 187 Knighton Rd, Hamilton",660,1803883.6879,5815785.1916
3771,14003493,Orbiter,"Opp 187 Knighton Rd, Hamilton",661,1803883.6879,5815785.1916
4610,14003493,University,"Opp 187 Knighton Rd, Hamilton",662,1803883.6879,5815785.1916
4618,14003493,Hamilton Gardens Uni,"Opp 187 Knighton Rd, Hamilton",663,1803883.6879,5815785.1916
19537,14003535,Meteor,"3 Maple Ave, Hamilton",664,1797314.0815,5815225.3683
19537,14003536,Meteor,"45 Lake Rd, Hamilton",665,1799523.518,5815434.8756
19537,14003537,Meteor,"193-195 Massey St, Hamilton",666,1798210.2118,5814762.8767
19537,14003538,Meteor,"194 Massey St, Hamilton",667,1798218.7332,5814785.5955
19537,14003539,Meteor,"Te Wetini Dr, Hamilton (before Taiatea Dr)",668,1795863.6117,5818483.0902
19537,14003540,Meteor,"Te Wetini Dr, Hamilton (after Taiatea Dr)",669,1795866.753,5818514.7394
3771,14003555,Orbiter,"Opp 258 Thomas Rd, Hamilton",670,1799307.0408,5821574.0096
4608,14003556,Fitzroy,"66 Bader St, Hamilton",671,1801932.5244,5812915.4118
4606,14003562,Fairfield,"16 Tamihana Ave, Hamilton",672,1800579.0211,5816877.0338
9022,14003567,Flagstaff,"1049 River Rd, Hamilton",673,1799164.4933,5819967.4764
9032,14003567,Rototuna Circular,"1049 River Rd, Hamilton",674,1799164.4933,5819967.4764
4606,14003569,Fairfield,"7 Boundary Rd, Hamilton",675,1800771.968,5816613.8396
4616,14003569,Rototuna,"7 Boundary Rd, Hamilton",676,1800771.968,5816613.8396
9022,14003569,Flagstaff,"7 Boundary Rd, Hamilton",677,1800771.968,5816613.8396
19537,14003570,Meteor,"112 Aberdeen Dr, Hamilton",678,1797053.9049,5815130.9045
3771,14003572,Orbiter,"41 Moreland Ave, Hamilton",679,1797109.1491,5820926.5721
4622,14003572,Pukete,"41 Moreland Ave, Hamilton",680,1797109.1491,5820926.5721
3771,14003575,Orbiter,"13 Te Kōwhai Rd E, Hamilton",681,1796311.7576,5820236.1517
4622,14003575,Pukete,"13 Te Kōwhai Rd E, Hamilton",682,1796311.7576,5820236.1517
9032,14003585,Rototuna Circular,"55 Thomas Rd, Hamilton",683,1801044.7715,5821543.3864
4641,14003586,Flagstaff North,"396 Borman Rd, Hamilton",684,1798167.103,5822827.9608
9032,14003586,Rototuna Circular,"396 Borman Rd, Hamilton",685,1798167.103,5822827.9608
4641,14003595,Flagstaff North,"33 Magellan Rise, Hamilton",686,1798194.8823,5822001.9881
9022,14003595,Flagstaff,"33 Magellan Rise, Hamilton",687,1798194.8823,5822001.9881
9032,14003617,Rototuna Circular,"57 Wiltshire Dr, Hamilton",688,1801559.4177,5821106.3335
4612,14003635,Claudelands,"43 Chedworth Ave, Hamilton",689,1801449.7911,5819254.9359
4620,14003642,Te Rapa,"6 Garnett Ave, Hamilton",690,1798662.5167,5817366.7455
4612,14003644,Claudelands,"36 Chedworth Ave, Hamilton",691,1801444.6209,5819245.4021
4656,14003649,Nawton,"53 Waimarie St, Hamilton",692,1797425.6495,5816135.1558
4656,14003655,Nawton,"89 Breckons Ave, Hamilton",693,1796958.7977,5816744.4724
19537,14003656,Meteor,"1 Nevada Rd, Hamilton",694,1804864.2222,5814922.0502
4648,14003657,Chartwell,"53 Herbert Rd, Hamilton",695,1799919.3726,5819643.189
4606,14003675,Fairfield,"53 Mardon Rd, Hamilton",696,1802026.1779,5817611.2499
4656,14003676,Nawton,"79 Grandview Rd, Hamilton",697,1797241.7028,5816354.6363
3771,14003677,Orbiter,"249 Hukanui Rd, Hamilton (opp Hukanui Primary)",698,1800660.3488,5819669.8167
4616,14003677,Rototuna,"249 Hukanui Rd, Hamilton (opp Hukanui Primary)",699,1800660.3488,5819669.8167
4641,14003677,Flagstaff North,"249 Hukanui Rd, Hamilton (opp Hukanui Primary)",700,1800660.3488,5819669.8167
4648,14003677,Chartwell,"249 Hukanui Rd, Hamilton (opp Hukanui Primary)",701,1800660.3488,5819669.8167
9022,14003677,Flagstaff,"249 Hukanui Rd, Hamilton (opp Hukanui Primary)",702,1800660.3488,5819669.8167
9032,14003677,Rototuna Circular,"249 Hukanui Rd, Hamilton (opp Hukanui Primary)",703,1800660.3488,5819669.8167
4616,14003688,Rototuna,"41 Boundary Rd, Hamilton",704,1800958.0199,5816660.8212
9022,14003688,Flagstaff,"41 Boundary Rd, Hamilton",705,1800958.0199,5816660.8212
3720,14003689,Tamahere/Matangi,"Bollard Rd, Tamahere (past Expressway Exit)",706,1806377.5905,5811862.5621
4616,14003698,Rototuna,"Opp 73 Moonlight Dr, Hamilton",707,1799687.0633,5822520.8695
4641,14003698,Flagstaff North,"Opp 73 Moonlight Dr, Hamilton",708,1799687.0633,5822520.8695
9022,14003698,Flagstaff,"Opp 73 Moonlight Dr, Hamilton",709,1799687.0633,5822520.8695
9032,14003698,Rototuna Circular,"Opp 73 Moonlight Dr, Hamilton",710,1799687.0633,5822520.8695
4620,14003699,Te Rapa,"16 Forsyth St, Hamilton",711,1798629.2619,5818396.3874
4616,14003702,Rototuna,"25 Kimbrae Dr, Hamilton",712,1800008.7348,5822986.2647
9022,14003702,Flagstaff,"25 Kimbrae Dr, Hamilton",713,1800008.7348,5822986.2647
9032,14003702,Rototuna Circular,"25 Kimbrae Dr, Hamilton",714,1800008.7348,5822986.2647
4608,14003711,Fitzroy,"102 Lake Cr, Hamilton",715,1800244.6631,5813593.7393
4622,14003722,Pukete,"66 Mauī St, Hamilton",716,1796010.6992,5821162.1651
12858,14003724,Comet,"165 Ulster St, Hamilton",717,1800059.5307,5816378.7868
4641,14003727,Flagstaff North,"1787 River Rd, Hamilton",718,1797480.4551,5821508.0449
4606,14003749,Fairfield,"39 Casey Ave, Hamilton",719,1800548.6852,5816974.0407
4616,14003752,Rototuna,"1047 Heaphy Tce, Hamilton",720,1801011.0825,5817209.8207
9022,14003752,Flagstaff,"1047 Heaphy Tce, Hamilton",721,1801011.0825,5817209.8207
4606,14003757,Fairfield,"610 Victoria St, Hamilton",722,1800783.095,5815712.5352
4612,14003757,Claudelands,"610 Victoria St, Hamilton",723,1800783.095,5815712.5352
4616,14003757,Rototuna,"610 Victoria St, Hamilton",724,1800783.095,5815712.5352
4622,14003757,Pukete,"610 Victoria St, Hamilton",725,1800783.095,5815712.5352
4648,14003757,Chartwell,"610 Victoria St, Hamilton",726,1800783.095,5815712.5352
9022,14003757,Flagstaff,"610 Victoria St, Hamilton",727,1800783.095,5815712.5352
9032,14003757,Rototuna Circular,"610 Victoria St, Hamilton",728,1800783.095,5815712.5352
3720,14003759,Tamahere/Matangi,"3 Knighton Rd, Hamilton",729,1803548.4888,5814201.5259
4618,14003759,Hamilton Gardens Uni,"3 Knighton Rd, Hamilton",730,1803548.4888,5814201.5259
12858,14003760,Comet,"110 Ōhaupō Rd, Hamilton",731,1800947.093,5812328.2212
4608,14003760,Fitzroy,"110 Ōhaupō Rd, Hamilton",732,1800947.093,5812328.2212
15643,14003763,Bremworth / Templeview,"1 Poaka Ave, Hamilton",733,1797588.0464,5814416.0868
12858,14003795,Comet,"15 Houchens Rd, Hamilton",734,1801850.2859,5811002.1911
4608,14003806,Fitzroy,"Opp 209 Dixon Rd, Hamilton (Summerset Village)",735,1802737.3254,5811843.0044
19537,14003816,Meteor,"73 Massey St, Hamilton",736,1798836.207,5815100.6852
12858,14003835,Comet,"48 Pelorus St, Hamilton",737,1801847.2487,5811266.9058
4612,14003843,Claudelands,"77 Fifth Ave, Hamilton",738,1802456.0222,5817216.5176
19537,14003845,Meteor,"208 Clyde St, Hamilton",739,1802902.177,5814972.4406
3771,14003845,Orbiter,"208 Clyde St, Hamilton",740,1802902.177,5814972.4406
4610,14003845,University,"208 Clyde St, Hamilton",741,1802902.177,5814972.4406
4608,14003851,Fitzroy,"9 Waterford Rd, Hamilton",742,1802581.7955,5812465.4325
4656,14003860,Nawton,"26 Odlin Cr, Hamilton",743,1796786.2888,5817303.5375
4608,14003868,Fitzroy,"40 Odette St, Hamilton",744,1801434.5519,5812553.8014
4610,14003872,University,"16A Old Farm Rd, Hamilton",745,1802832.1104,5815260.091
15643,14003874,Bremworth / Templeview,"279 Kahikātea Dr, Hamilton",746,1798827.8679,5813413.0359
12858,14003879,Comet,"71 Bruce Ave, Hamilton",747,1801652.9635,5812163.6782
4648,14003883,Chartwell,"Opp 778 River Rd, Hamilton (Day's Park)",748,1799696.6974,5818548.4576
9022,14003883,Flagstaff,"Opp 778 River Rd, Hamilton (Day's Park)",749,1799696.6974,5818548.4576
9032,14003906,Rototuna Circular,"91 Barrington Dr, Hamilton",750,1801148.6409,5822269.5778
15643,14003907,Bremworth / Templeview,"55 Killarney Rd, Hamilton",751,1799343.1066,5814527.238
4638,14003907,Dinsdale,"55 Killarney Rd, Hamilton",752,1799343.1066,5814527.238
4641,14003913,Flagstaff North,"Opp 33 Magellan Rise, Hamilton",753,1798197.8038,5822013.4653
9022,14003913,Flagstaff,"Opp 33 Magellan Rise, Hamilton",754,1798197.8038,5822013.4653
4638,14003914,Dinsdale,"27 Brymer Rd, Hamilton",755,1796144.361,5815863.5567
9032,14003925,Rototuna Circular,"Opp 103 Horsham Downs Rd, Hamilton",756,1800523.5961,5822341.6468
4641,14003926,Flagstaff North,"342 Borman Rd, Hamilton",757,1798480.8793,5822537.0618
9022,14003926,Flagstaff,"342 Borman Rd, Hamilton",758,1798480.8793,5822537.0618
9032,14003926,Rototuna Circular,"342 Borman Rd, Hamilton",759,1798480.8793,5822537.0618
4622,14003933,Pukete,"1161 Victoria St, Hamilton",760,1800213.4689,5816552.3803
4648,14003933,Chartwell,"1161 Victoria St, Hamilton",761,1800213.4689,5816552.3803
9022,14003933,Flagstaff,"1161 Victoria St, Hamilton",762,1800213.4689,5816552.3803
9032,14003933,Rototuna Circular,"1161 Victoria St, Hamilton",763,1800213.4689,5816552.3803
15643,14003937,Bremworth / Templeview,"85 Amanda Ave, Hamilton",764,1797042.31,5813835.6309
4612,14003940,Claudelands,"92 Fifth Ave, Hamilton",765,1802609.7437,5817297.5572
4606,14003941,Fairfield,"11 Tamihana Ave, Hamilton",766,1800557.5928,5816869.3391
15643,14003953,Bremworth / Templeview,"Opp 22 Bremwoth Ave, Hamilton",767,1797359.0107,5814190.9201
3771,14003954,Orbiter,"65 Avalon Dr, Hamilton (outside Mobile)",768,1797692.5963,5816789.7304
4622,14003965,Pukete,"1243 Victoria St, Hamilton",769,1799978.8205,5816833.7838
4648,14003965,Chartwell,"1243 Victoria St, Hamilton",770,1799978.8205,5816833.7838
9022,14003965,Flagstaff,"1243 Victoria St, Hamilton",771,1799978.8205,5816833.7838
9032,14003965,Rototuna Circular,"1243 Victoria St, Hamilton",772,1799978.8205,5816833.7838
15643,14003976,Bremworth / Templeview,"18 Bremworth Ave, Hamilton",773,1797383.7288,5814200.2957
3771,14003978,Orbiter,"14 Ruakura Rd, Hamilton",774,1802527.2994,5816060.1849
4612,14003980,Claudelands,"Opp 19 Radiata St, Hamilton",775,1802765.8517,5818286.0568
4606,14003985,Fairfield,"97 Fairfield Rd, Hamilton",776,1800722.9218,5817364.0833
4608,14003988,Fitzroy,"60 Fitzroy Ave, Hamilton",777,1802174.5029,5812184.0939
4606,14003989,Fairfield,"39 Holland Rd, Hamilton",778,1801227.1515,5817315.9129
3720,14003990,Tamahere/Matangi,"186 Cambridge Rd, Hamilton",779,1804094.7834,5813804.0169
4604,14003990,Hillcrest,"186 Cambridge Rd, Hamilton",780,1804094.7834,5813804.0169
4618,14003990,Hamilton Gardens Uni,"186 Cambridge Rd, Hamilton",781,1804094.7834,5813804.0169
15643,14003997,Bremworth / Templeview,"26 Poaka Ave, Hamilton",782,1797609.4183,5814257.5005
4638,14004007,Dinsdale,"216 Grandview Rd, Hamilton",783,1796336.0958,5815652.2432
4604,14004008,Hillcrest,"Opp 28 Hudson St, Hamilton",784,1804643.9609,5813025.1959
19537,14004009,Meteor,"166 Clyde St, Hamilton",785,1802646.2908,5814994.2916
3771,14004009,Orbiter,"166 Clyde St, Hamilton",786,1802646.2908,5814994.2916
9022,14004017,Flagstaff,"45 Endeavour Ave, Hamilton",787,1798858.4171,5821131.6143
15643,14004020,Bremworth / Templeview,"80 McKay Dr, Hamilton",788,1795453.9953,5811792.0047
19537,14004024,Meteor,"133 Ellicott Rd, Hamilton",789,1797208.7539,5815447.3489
3771,14004024,Orbiter,"133 Ellicott Rd, Hamilton",790,1797208.7539,5815447.3489
3718,14004038,Tauwhare Pa,"436B SH 26, Newstead (hail2ride)",791,1807937.5031,5816301.9508
4656,14004044,Nawton,"52 Odlin Cr, Hamilton",792,1796898.9944,5817118.306
4606,14004063,Fairfield,"96 Fairfield Rd, Hamilton",793,1800755.2854,5817314.1055
15643,14004064,Bremworth / Templeview,"154 Duke St, Hamilton",794,1798307.9913,5813949.6698
4610,14004073,University,"43 Te Aroha St, Hamilton",795,1801919.6465,5815966.7407
4610,14004080,University,"20 Cameron Rd, Hamilton",796,1803354.5913,5815179.7965
4604,14004101,Hillcrest,"5 Hudson St, Hamilton",797,1804868.8123,5812962.4116
4618,14004130,Hamilton Gardens Uni,"26B Brookfield St, Hamilton",798,1802142.5577,5813679.7822
4648,14004131,Chartwell,"588 River Rd, Hamilton",799,1799830.5095,5817426.6476
9022,14004131,Flagstaff,"588 River Rd, Hamilton",800,1799830.5095,5817426.6476
9032,14004131,Rototuna Circular,"588 River Rd, Hamilton",801,1799830.5095,5817426.6476
4608,14004159,Fitzroy,"43 Lake Cr, Hamilton",802,1800579.5379,5813424.0217
12858,14004180,Comet,"437 Ulster St, Hamilton",803,1799312.885,5817218.8625
4616,14004181,Rototuna,"5 Callum Brae Dr, Hamilton",804,1800258.2337,5820740.8685
4620,14004189,Te Rapa,"48 Cullimore St, Hamilton",805,1797826.3628,5820088.1962
4612,14004198,Claudelands,"28 Raymond St, Hamilton",806,1803112.9828,5818063.6463
4622,14004200,Pukete,"8 Balmarino Cr, Hamilton",807,1796694.9314,5820891.0529
3771,14004202,Orbiter,"371 Hukanui Rd, Hamilton",808,1800353.8567,5820666.2614
4616,14004202,Rototuna,"371 Hukanui Rd, Hamilton",809,1800353.8567,5820666.2614
4641,14004202,Flagstaff North,"371 Hukanui Rd, Hamilton",810,1800353.8567,5820666.2614
9032,14004202,Rototuna Circular,"371 Hukanui Rd, Hamilton",811,1800353.8567,5820666.2614
12858,14004206,Comet,"47 Acacia Cr, Hamilton",812,1801850.4535,5810889.6067
4608,14004222,Fitzroy,"81 Bader St, Hamilton",813,1801997.7002,5812922.6918
4608,14004223,Fitzroy,"51 Bader St, Hamilton",814,1801699.1928,5812972.432
4622,14004224,Pukete,"128 Beerescourt Rd, Hamilton",815,1799186.5996,5818121.6041
4606,14004225,Fairfield,"115 Holland Rd, Hamilton",816,1801580.9855,5817562.0879
9022,14004227,Flagstaff,"118 Endeavour Ave, Hamilton",817,1798261.1799,5821300.5548
4610,14004228,University,"191A Old Farm Rd, Hamilton",818,1803379.5473,5815765.3518
4618,14004233,Hamilton Gardens Uni,"49 Brookfield St, Hamilton",819,1802715.0238,5813839.2461
15643,14004243,Bremworth / Templeview,"10 Amanda Ave, Hamilton",820,1797520.5989,5813985.6025
4604,14004249,Hillcrest,"67 Hudson St, Hamilton",821,1804422.3709,5813151.9626
3771,14004264,Orbiter,"108A Peachgrove Rd, Hamilton",822,1802404.7199,5815956.6039
4610,14004264,University,"108A Peachgrove Rd, Hamilton",823,1802404.7199,5815956.6039
4641,14004264,Flagstaff North,"108A Peachgrove Rd, Hamilton",824,1802404.7199,5815956.6039
15643,14004268,Bremworth / Templeview,"13 Foster St, Hamilton (Mormon Church)",825,1795689.4396,5811624.9684
4618,14004270,Hamilton Gardens Uni,"Hamilton Park Cemetery, Newstead",826,1807432.9888,5816255.8263
15643,14004271,Bremworth / Templeview,"100 Higgins Rd, Hamilton",827,1798471.6457,5813581.0089
15643,14004287,Bremworth / Templeview,"440 Kahikātea Dr, Hamilton",828,1797720.7834,5813638.0318
19537,14004289,Meteor,"35 Lloyd Dr, Hamilton",829,1796467.1135,5816707.5878
4620,14004313,Te Rapa,"3 Garnett Ave, Hamilton",830,1798674.7458,5817340.2465
4604,14004317,Hillcrest,"9 Malcolm St, Hamilton",831,1804227.7572,5813254.8459
4641,14004329,Flagstaff North,"341 Borman Rd, Hamilton",832,1798471.8541,5822524.8433
9022,14004329,Flagstaff,"341 Borman Rd, Hamilton",833,1798471.8541,5822524.8433
9032,14004329,Rototuna Circular,"341 Borman Rd, Hamilton",834,1798471.8541,5822524.8433
4604,14004347,Hillcrest,"Opp 20 Riverlea Rd, Hamilton",835,1804924.7198,5813086.1488
4620,14004363,Te Rapa,"121 Bryant Rd, Hamilton",836,1798487.7721,5819147.6454
4620,14004367,Te Rapa,"15 Vardon Rd, Hamilton",837,1798582.0369,5818009.7961
12858,14004368,Comet,"12 Pembroke St, Hamilton",838,1800803.4178,5814569.2919
4606,14004374,Fairfield,"1 Holland Rd, Hamilton",839,1801042.7463,5817254.0174
4616,14004378,Rototuna,"47 Callum Brae Dr, Hamilton",840,1799811.3204,5821128.8959
4606,14004384,Fairfield,"84 Snell Dr, Hamilton",841,1801595.6734,5818154.996
12858,14004399,Comet,"37 Prisk St, Hamilton",842,1800313.0817,5812003.6627
3771,14004400,Orbiter,"44 Discovery Dr, Hamilton",843,1798224.9151,5821512.3891
9022,14004400,Flagstaff,"44 Discovery Dr, Hamilton",844,1798224.9151,5821512.3891
3771,14004410,Orbiter,"157 Pūkete Rd, Hamilton",845,1797287.8433,5820512.2562
3771,14004413,Orbiter,Lynden Court West D (Chartwell Shopping Centre),846,1800699.873,5819393.2079
4616,14004414,Rototuna,"956 Heaphy Tce, Hamilton",847,1801145.5729,5816917.0653
9022,14004414,Flagstaff,"956 Heaphy Tce, Hamilton",848,1801145.5729,5816917.0653
3771,14004427,Orbiter,"109 Duke St, Hamilton",849,1798686.1738,5813812.854
3771,14004430,Orbiter,"50 Church Rd, Hamilton",850,1796649.2944,5820671.2254
4622,14004430,Pukete,"50 Church Rd, Hamilton",851,1796649.2944,5820671.2254
4620,14004434,Te Rapa,"87 Bryant Rd, Hamilton",852,1798303.3623,5819025.3232
4612,14004437,Claudelands,"61 Powells Rd, Hamilton",853,1803150.4975,5817804.7804
4641,14004444,Flagstaff North,"Opp 16A Hare Puke Dr, Hamilton (Playground)",854,1797488.2166,5822655.7218
9032,14004458,Rototuna Circular,"83 Wiltshire Dr, Hamilton",855,1801265.0911,5820890.675
4616,14004469,Rototuna,"67 Moonlight Dr, Hamilton",856,1799704.1592,5822442.693
4641,14004469,Flagstaff North,"67 Moonlight Dr, Hamilton",857,1799704.1592,5822442.693
9022,14004469,Flagstaff,"67 Moonlight Dr, Hamilton",858,1799704.1592,5822442.693
9032,14004469,Rototuna Circular,"67 Moonlight Dr, Hamilton",859,1799704.1592,5822442.693
4612,14004483,Claudelands,"48 Radiata St, Hamilton",860,1802936.3117,5818445.5408
4612,14004497,Claudelands,"132 Fairview Rd, Hamilton",861,1802415.7241,5818755.3725
4620,14004555,Te Rapa,"202 Māeroa Rd, Hamilton",862,1798917.9677,5816295.0939
4606,14004568,Fairfield,"40 Bankwood Rd, Hamilton",863,1800542.425,5818258.9856
4616,14004568,Rototuna,"40 Bankwood Rd, Hamilton",864,1800542.425,5818258.9856
9022,14004568,Flagstaff,"40 Bankwood Rd, Hamilton",865,1800542.425,5818258.9856
9032,14004568,Rototuna Circular,"40 Bankwood Rd, Hamilton",866,1800542.425,5818258.9856
3771,14004573,Orbiter,"165 Killarney Rd, Hamilton",867,1798520.2545,5814513.9711
4638,14004573,Dinsdale,"165 Killarney Rd, Hamilton",868,1798520.2545,5814513.9711
12858,14004586,Comet,"17 Prisk St, Hamilton",869,1800183.463,5812186.9454
19537,14004589,Meteor,"52 Clyde St, Hamilton",870,1802035.3662,5814865.3805
3771,14004589,Orbiter,"52 Clyde St, Hamilton",871,1802035.3662,5814865.3805
4604,14004591,Hillcrest,"126 Grey St, Hamilton (Jetts Fitness Centre)",872,1802155.3753,5814002.7312
19537,14004594,Meteor,"24 Dinsdale Rd, Hamilton",873,1797723.9875,5814644.1296
3771,14004699,Orbiter,"174 Pūkete Rd, Hamilton",874,1797252.8105,5820750.5923
4620,14004754,Te Rapa,"99 Sandwich Rd, Hamilton",875,1798536.2943,5819619.6644
4622,14004754,Pukete,"99 Sandwich Rd, Hamilton",876,1798536.2943,5819619.6644
15643,14004772,Bremworth / Templeview,"Opp 100 Higgins Rd, Hamilton",877,1798486.6908,5813582.0127
9022,14004778,Flagstaff,"54 Cumberland Dr, Hamilton",878,1798163.2107,5822390.5861
